contig-100_0_225,K03475
contig-100_0_226,K00615
contig-100_0_227,K00615
contig-100_0_228,K13788
contig-100_0_229,K00925
contig-100_0_230,K09899
contig-100_0_231,K09161
contig-100_0_232,K19270
contig-100_0_233,
contig-100_0_234,K08722
contig-100_0_235,K14260
contig-100_0_236,
contig-100_0_237,K00330
contig-100_0_238,K00331
contig-100_0_239,K13378
contig-100_0_240,K00334
contig-100_0_241,K00335
contig-100_0_242,K00336
contig-100_0_243,K00337
contig-100_0_244,K00338
contig-100_0_245,K00339
contig-100_0_246,K00340
contig-100_0_247,K00341
contig-100_0_248,K00342
contig-100_0_249,K00343
contig-100_0_250,K03415
contig-100_0_251,K00784
contig-100_0_252,K02348
contig-100_0_253,K05594
contig-100_0_254,K02552
contig-100_0_255,K02551
contig-100_0_256,K08680
contig-100_0_257,K01661
contig-100_0_258,K02549
contig-100_0_259,K01911
contig-100_0_260,
contig-100_0_261,
contig-100_0_262,
contig-100_0_263,
contig-100_0_264,K12661
contig-100_0_265,
contig-100_0_266,K12660
contig-100_0_267,K00113
contig-100_0_268,K00112
contig-100_0_269,K00111
contig-100_0_270,K02445
contig-100_0_271,K01126
contig-100_0_272,K11107
contig-100_0_273,K00526
contig-100_0_274,K00525
contig-100_0_275,K00568
contig-100_0_276,K02469
contig-100_0_277,K07677
contig-100_0_278,K07687
contig-100_0_279,K07676
contig-100_0_280,
contig-100_0_281,K09475
contig-100_0_282,K03734
contig-100_0_283,K10778
contig-100_0_284,K03919
contig-100_0_285,K06159
contig-100_0_286,K06213
contig-100_0_287,K03321
contig-100_0_288,K00116
contig-100_0_289,K08276
contig-100_0_290,
contig-100_0_291,
contig-100_0_292,
contig-100_0_293,K21968
contig-100_0_294,K21967
contig-100_0_295,K21966
contig-100_0_296,K21965
contig-100_0_297,K21964
contig-100_0_298,
contig-100_0_299,
contig-100_0_300,K07014
contig-100_0_301,K09904
contig-100_0_302,K06899
contig-100_0_303,K02897
contig-100_0_304,K19789
contig-100_0_305,K06183
contig-100_0_306,K07552
contig-100_0_307,
contig-100_0_308,K13896
contig-100_0_309,K13895
contig-100_0_310,K13894
contig-100_0_311,K13893
contig-100_0_312,
contig-100_0_313,K13694
contig-100_0_314,K19803
contig-100_0_315,
contig-100_0_316,
contig-100_0_317,K01686
contig-100_0_318,K02356
contig-100_0_319,K03291
contig-100_0_320,K11183
contig-100_0_321,K00882
contig-100_0_322,K02770
contig-100_0_323,K16328
contig-100_0_324,K16329
contig-100_0_325,K16324
contig-100_0_326,K16328
contig-100_0_327,K01151
contig-100_0_328,
contig-100_0_329,
contig-100_0_330,
contig-100_0_331,K11733
