contig-100_0_658,K00925
contig-100_0_659,K13788
contig-100_0_660,K00615
contig-100_0_661,K00615
contig-100_0_662,K03475
contig-100_0_663,K02822
contig-100_0_664,K02821
contig-100_0_665,
contig-100_0_666,
contig-100_0_667,K07095
contig-100_0_668,K00799
contig-100_0_669,K00128
contig-100_0_670,
contig-100_0_671,K11209
contig-100_0_672,K07589
contig-100_0_673,K07071
contig-100_0_674,
contig-100_0_675,K03790
contig-100_0_676,K10017
contig-100_0_677,K10015
contig-100_0_678,K10016
contig-100_0_679,K10014
contig-100_0_680,K10013
contig-100_0_681,K03186
contig-100_0_682,
contig-100_0_683,K00847
contig-100_0_684,K03292
contig-100_0_685,K09955
contig-100_0_686,K00764
contig-100_0_687,K03558
contig-100_0_688,K03749
contig-100_0_689,K11754
contig-100_0_690,K01963
contig-100_0_691,K03975
contig-100_0_692,K06173
contig-100_0_693,
contig-100_0_694,K03473
contig-100_0_695,
contig-100_0_696,
contig-100_0_697,K00647
contig-100_0_698,K15461
contig-100_0_699,
contig-100_0_700,K09906
contig-100_0_701,K07090
contig-100_0_702,K07261
contig-100_0_703,K01736
contig-100_0_704,K07320
contig-100_0_705,
contig-100_0_706,K08296
contig-100_0_707,K01782
contig-100_0_708,K00632
contig-100_0_709,
contig-100_0_710,K06076
contig-100_0_711,K04754
contig-100_0_712,K21990
contig-100_0_713,K08476
contig-100_0_714,K08475
contig-100_0_715,K08478
contig-100_0_716,K11382
contig-100_0_717,K05358
contig-100_0_718,K07274
contig-100_0_719,K11921
contig-100_0_720,K03449
contig-100_0_721,K14261
contig-100_0_722,K02478
contig-100_0_723,K02477
contig-100_0_724,K00845
contig-100_0_725,
contig-100_0_726,K04103
contig-100_0_727,K19265
contig-100_0_728,
contig-100_0_729,K03322
contig-100_0_730,K11535
contig-100_0_731,
contig-100_0_732,
contig-100_0_733,
contig-100_0_734,K01885
contig-100_0_735,
contig-100_0_736,K14347
contig-100_0_737,K09954
contig-100_0_738,K01972
contig-100_0_739,K03528
contig-100_0_740,K06203
contig-100_0_741,K01738
contig-100_0_742,K02784
contig-100_0_743,K08483
contig-100_0_744,K02777
contig-100_0_745,K00868
contig-100_0_746,
contig-100_0_747,
contig-100_0_748,K12339
contig-100_0_749,K02045
contig-100_0_750,K02047
contig-100_0_751,K02046
contig-100_0_752,K02048
contig-100_0_753,
contig-100_0_754,
contig-100_0_755,K07223
contig-100_0_756,
contig-100_0_757,
contig-100_0_758,
contig-100_0_759,K01448
contig-100_0_760,K00228
contig-100_0_761,K00029
contig-100_0_762,K00615
contig-100_0_763,
contig-100_0_764,K12945
contig-100_0_765,
contig-100_0_766,K18324
contig-100_0_767,
contig-100_0_768,K01439
contig-100_0_769,
contig-100_0_770,K06999
contig-100_0_771,K06957
